# Initial seed: 3456789108
# galaxy bin_orb_a mass_final chi_eff spin_final spin_angle_final mass_1 mass_2 spin_1 spin_2 spin_angle_1 spin_angle_2 gen_1 gen_2 time_merged chi_p
5.000000000000000000e+00 4.021627042702853942e+04 3.255842294388875047e+01 4.926494425702268587e-02 6.103200937592311304e-01 0.000000000000000000e+00 1.013129788114011198e+01 2.393180476364753062e+01 2.596819835857920866e-01 2.407338911427613255e-03 8.744388219919508876e-01 1.735123846133397763e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.900000000000000000e+05 9.243031871372842101e-02
6.000000000000000000e+00 2.035584961107834170e+04 3.925249208613197993e+01 -4.732967695001175090e-02 6.858864982444995428e-01 0.000000000000000000e+00 2.177251710703886189e+01 1.952937760682699775e+01 -1.115162441598804288e-01 9.352924833371412117e-02 2.902265088088725076e+00 1.347783197309275094e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.700000000000000000e+05 8.055591730876728029e-02
6.000000000000000000e+00 2.180729106747777405e+04 2.732569074287273381e+01 8.349240372232685781e-02 7.009257129756267801e-01 0.000000000000000000e+00 1.145378709687336283e+01 1.731629915193636648e+01 6.149590611762224823e-02 1.294891511527054007e-01 9.943499702500719906e-01 4.508963359468569632e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.400000000000000000e+05 5.642780624926543170e-02
6.000000000000000000e+00 5.000000000000000000e+04 5.615290172984894923e+01 -1.345533231028090138e-01 5.616747257483973854e-01 0.000000000000000000e+00 2.109086578658367372e+01 3.754769195689271299e+01 -4.813312219951793730e-02 -2.847266085388431289e-01 9.335814479226530738e-01 2.489000895716730444e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.200000000000000000e+05 1.728995574638334254e-01
6.000000000000000000e+00 1.026813049297040379e+04 4.937414403284515885e+01 -1.436648918086443627e-01 5.196124536150478201e-01 0.000000000000000000e+00 3.994803448392387679e+01 1.111857515300438592e+01 -1.896276921136433313e-01 3.681549335501073383e-02 3.086040000000000116e+00 9.827056640907356755e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.400000000000000000e+05 1.052890400347833259e-02
6.000000000000000000e+00 1.905274399634727888e+04 2.878253812895307462e+01 -5.565552860341105301e-03 5.953791913575882111e-01 0.000000000000000000e+00 1.997691544001549246e+01 1.013810756970222826e+01 8.848168646904468193e-02 -1.286428832675857725e-01 1.333770521214842075e+00 2.033934425804462265e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.500000000000000000e+05 8.600779616044035292e-02
6.000000000000000000e+00 1.358515079845360560e+04 2.208327405500247664e+01 -1.063808593746817244e-01 6.473739162037696060e-01 0.000000000000000000e+00 1.108072231598571200e+01 1.208371938279024960e+01 -1.234393367312712070e-01 -1.261626417781727683e-01 2.695786333067944351e+00 2.509692317671369466e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.700000000000000000e+05 7.452165045175108971e-02
6.000000000000000000e+00 1.579790228531942557e+04 2.243709727186636371e+01 -2.587951770961751524e-02 6.772738590492559663e-01 0.000000000000000000e+00 1.113535121544667383e+01 1.246100932668402272e+01 -5.717590259044459666e-02 1.959782787031319647e-03 2.995300000000000296e+00 6.654395571372261342e-01 1.000000000000000000e+00 1.000000000000000000e+00 7.100000000000000000e+05 1.695309194929352133e-05
6.000000000000000000e+00 8.789684706162026487e+03 2.424894377401507839e+01 -1.353420901965875500e-01 6.241603233323353983e-01 0.000000000000000000e+00 1.162265705351785705e+01 1.375599411181013565e+01 -2.449112990963663028e-01 -1.555442058823062745e-01 2.197460907906310545e+00 2.541200808577608328e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.100000000000000000e+05 1.636325983926357197e-01
6.000000000000000000e+00 1.494576679644369142e+04 4.380086447448454834e+01 1.288530555572548961e-02 6.224411110597004582e-01 0.000000000000000000e+00 3.115680106846557962e+01 1.467326405110496168e+01 7.153397363477302651e-02 4.030255193828974521e-03 1.314633946301751566e+00 1.118760255346671562e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.400000000000000000e+05 7.151662187315564745e-02
6.000000000000000000e+00 1.447824285411400342e+04 2.702481578147011376e+01 -2.409639850978259092e-03 6.875045172297534757e-01 0.000000000000000000e+00 1.459710697478139174e+01 1.385517336450734227e+01 3.490343599532341051e-02 -1.915288109953457163e-02 1.178146810739603145e+00 3.023220000000000240e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.800000000000000000e+05 3.224723213743398847e-02
6.000000000000000000e+00 2.215817787025191865e+04 3.346309138658656224e+01 -1.529269784323976367e-02 6.520941337807002469e-01 0.000000000000000000e+00 1.265781871325419239e+01 2.240493326504405758e+01 -9.213496531458489902e-02 4.576223155592984426e-02 2.824089365398322560e+00 9.792740950554867929e-01 1.000000000000000000e+00 1.000000000000000000e+00 7.800000000000000000e+05 3.798689921464203090e-02
6.000000000000000000e+00 1.242337976202595564e+04 3.409027825490299790e+01 2.216228944805507389e-02 5.926096978143169380e-01 0.000000000000000000e+00 1.092359918402905805e+01 2.465733916104379730e+01 -3.457388265893686363e-02 -3.508540414404519303e-02 9.241614178036189342e-01 8.652129379561710465e-01 1.000000000000000000e+00 1.000000000000000000e+00 8.400000000000000000e+05 2.670818031073685789e-02
6.000000000000000000e+00 1.687265655476688335e+04 4.067287335771280254e+01 4.320634087026040682e-01 8.057101029154201122e-01 0.000000000000000000e+00 2.257167309422071000e+01 2.074686259376307618e+01 7.300738590492554803e-01 1.316996028728875945e-01 0.000000000000000000e+00 6.114056705688907245e-01 2.000000000000000000e+00 1.000000000000000000e+00 9.800000000000000000e+05 4.361487123515918607e-01
7.000000000000000000e+00 2.130327470234008433e+04 2.856522851818060005e+01 -6.150420763607344909e-02 6.580556147810009415e-01 0.000000000000000000e+00 1.385858729620979979e+01 1.613566327059176331e+01 -7.065629389426485163e-02 -9.031934281499011397e-02 1.983211248853744557e+00 3.058120000000000172e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.900000000000000000e+05 5.440411252077248516e-02
7.000000000000000000e+00 1.804650299231804092e+04 3.079289650858130756e+01 4.598425975201040489e-02 6.648382882348380374e-01 0.000000000000000000e+00 2.049534532640268836e+01 1.183867083328764558e+01 7.074100148589039516e-02 4.050987677746033938e-02 7.410672518047778379e-01 5.156551824786667071e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.400000000000000000e+05 6.752194813244943861e-02
7.000000000000000000e+00 1.482396068986199862e+04 2.129888480438357590e+01 -2.960667726245562459e-02 6.673497544979680729e-01 0.000000000000000000e+00 1.202803667825148182e+01 1.035730353353816646e+01 -1.368711073294687913e-02 -7.866526818298007206e-02 4.186414208301755258e-01 3.079060000000000130e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.500000000000000000e+05 5.564078417842702358e-03
7.000000000000000000e+00 8.326550082190204193e+03 2.466196754637621780e+01 -3.209127514665838926e-02 6.831323635170261088e-01 0.000000000000000000e+00 1.233781298774153079e+01 1.362046590225799214e+01 6.636478244888954769e-02 -6.170048100699103422e-02 1.670943593858334575e+00 2.676627109653633596e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.700000000000000000e+05 5.897541597571219485e-02
7.000000000000000000e+00 7.975818735939435101e+03 4.079506017147421204e+01 4.117228270075836694e-01 7.695332506889261959e-01 0.000000000000000000e+00 2.467331466108384319e+01 1.867723343578643025e+01 6.919323635170260278e-01 1.000782155687459096e-01 0.000000000000000000e+00 1.142598399635783801e+00 2.000000000000000000e+00 1.000000000000000000e+00 6.000000000000000000e+05 6.624683343222884102e-02
7.000000000000000000e+00 3.257549630660903131e+04 4.069224568473788395e+01 -2.824530584338172043e-03 5.704093036295553310e-01 0.000000000000000000e+00 1.072505933207832918e+01 3.161230259678332288e+01 1.018099357522032899e-01 3.621391029953333063e-02 1.899080573867383714e+00 1.366307081315595084e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.200000000000000000e+05 3.545938730970230046e-02
7.000000000000000000e+00 1.596643966673295654e+04 3.750034734460997754e+01 -1.218715977217363355e-01 6.065020907919220772e-01 0.000000000000000000e+00 1.430491692359155564e+01 2.486470641936535486e+01 -2.479107431731386313e-01 -8.748864621491561633e-02 2.816608579660154987e+00 2.277749253733148738e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.400000000000000000e+05 6.652151424105225141e-02
7.000000000000000000e+00 2.251475364292717859e+04 2.622618853513920456e+01 -3.236499298675321601e-02 7.133419807247829425e-01 0.000000000000000000e+00 1.208659210756157343e+01 1.555392483334926013e+01 -4.410097416885040700e-02 1.993703560998412450e-01 2.532541637616599672e+00 1.718837100102484250e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.600000000000000000e+05 2.441582684425385703e-17
7.000000000000000000e+00 2.979983552519455407e+04 5.590497661677262897e+01 -8.731726080212443009e-02 6.024813214344397760e-01 0.000000000000000000e+00 1.998164064838187670e+01 3.844316142787573654e+01 -9.451220568122514765e-02 -8.379500425110505968e-02 3.072080000000000144e+00 3.093020000000000103e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.900000000000000000e+05 4.068545451884653628e-03
7.000000000000000000e+00 1.497177522334489004e+04 2.320471342496909628e+01 -5.557891148541015819e-02 6.732169804398205892e-01 0.000000000000000000e+00 1.302062390852721485e+01 1.136654675455556252e+01 -1.429581896201275459e-01 4.334165181983794246e-02 2.279407888760608181e+00 1.867526829152518664e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000000e+05 9.756858731992516798e-02
7.000000000000000000e+00 1.488085639419742984e+04 5.006419430708601226e+01 2.826324356360242485e-01 8.108743624490234447e-01 0.000000000000000000e+00 2.989777860654339037e+01 2.321005112286856331e+01 -3.403120049557040866e-02 6.776169804398205487e-01 2.353527305816079274e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 8.200000000000000000e+05 2.412778927832041204e-02
7.000000000000000000e+00 7.062376139763106949e+03 3.394691799088700890e+01 -8.888063383762793979e-02 5.709867624252850105e-01 0.000000000000000000e+00 1.059250838549766804e+01 2.474886321415377566e+01 -2.220476312534711560e-01 -5.306688821243271681e-02 2.587940741653608434e+00 2.622739079575903354e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.700000000000000000e+05 4.456052761170836013e-02
7.000000000000000000e+00 3.041040545794619175e+04 6.696507233803868075e+01 4.601247188006591382e-01 7.850747054321287610e-01 0.000000000000000000e+00 1.318503197911068092e+01 5.605948747914143127e+01 -1.849233954915256162e-01 6.072813214344396915e-01 2.679739834611747362e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 9.200000000000000000e+05 1.623100463891407122e-02
8.000000000000000000e+00 5.000000000000000000e+04 4.671948113899462385e+01 1.134138990821568702e-02 5.785158484277808100e-01 0.000000000000000000e+00 1.181493502409212581e+01 3.669774490103725384e+01 -7.566732899755819475e-02 9.231423481346337501e-02 3.065100000000000158e+00 1.131244509914082874e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.500000000000000000e+05 8.353907178122363386e-02
8.000000000000000000e+00 1.768374189753006067e+04 2.743378577256086714e+01 6.882917008583207263e-02 6.968361582576213520e-01 0.000000000000000000e+00 1.577941049454722311e+01 1.314367993642227184e+01 1.893594225026874744e-01 -4.019090451317540447e-02 7.299845359383154708e-01 2.033600322297281604e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.600000000000000000e+05 1.837906146491355697e-01
8.000000000000000000e+00 1.370765017271826946e+04 2.462911109902839968e+01 -6.572918842808664341e-02 6.767348712850469461e-01 0.000000000000000000e+00 1.523627115521415121e+01 1.062824052073652048e+01 -1.438971850851333556e-01 9.067741270245835428e-02 2.346291080290252129e+00 1.743042902464146060e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e+05 9.175914535972663766e-02
8.000000000000000000e+00 1.190834625012948527e+04 4.707394280897669603e+01 -3.224763145040950019e-02 5.322504069991739195e-01 0.000000000000000000e+00 3.679657523419005827e+01 1.207437539066931187e+01 -3.468797899933318690e-02 -2.567156146736186695e-02 3.079060000000000130e+00 2.915342181847182523e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.100000000000000000e+05 1.120730013380379173e-03
8.000000000000000000e+00 1.932772318043195264e+04 4.562029067665603321e+01 -7.472683118975528838e-02 4.793722389166344411e-01 0.000000000000000000e+00 1.056090816836219659e+01 3.663412945637509210e+01 -1.521443266470097200e-01 -6.660617955590433792e-02 3.072080000000000144e+00 2.479060624317574568e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.300000000000000000e+05 4.097047132025683630e-02
8.000000000000000000e+00 1.385253460571197320e+04 2.593483348367844243e+01 -1.843196665282590546e-02 6.608971633845949212e-01 0.000000000000000000e+00 1.682910466084956269e+01 1.038536109230874516e+01 -4.407849097568802832e-02 2.883667878646061639e-02 2.931831040449027093e+00 7.261802354654572911e-01 1.000000000000000000e+00 1.000000000000000000e+00 6.600000000000000000e+05 1.104318950464762070e-02
8.000000000000000000e+00 3.649450483079702099e+04 4.336642088214428981e+01 -4.601295987953210598e-02 5.071208903337722784e-01 0.000000000000000000e+00 1.077283420229174382e+01 3.420657251939753252e+01 -2.095427087005739819e-02 -6.136110085481331911e-02 1.458862582898744042e+00 3.079060000000000130e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.300000000000000000e+05 5.682856773124662399e-03
8.000000000000000000e+00 9.162591103549466425e+03 2.328875372527060605e+01 2.178294095080238885e-02 6.686253902969385710e-01 0.000000000000000000e+00 1.380040395655099594e+01 1.069526240781738835e+01 1.104088143197922700e-01 -1.045372440793301688e-01 9.821831462332630824e-01 1.853957335879815593e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.300000000000000000e+05 9.182827527961900937e-02
8.000000000000000000e+00 5.000000000000000000e+04 5.916012260038001358e+01 -2.614919124265351405e-02 6.571633232276705705e-01 0.000000000000000000e+00 2.482957011815952697e+01 3.725042904801307486e+01 -7.280751340615360112e-02 -7.688144771352650210e-03 3.100000000000000089e+00 8.781754706446218695e-01 1.000000000000000000e+00 1.000000000000000000e+00 7.400000000000000000e+05 5.916604748313182907e-03
8.000000000000000000e+00 8.286007672281455598e+03 3.684472310480258983e+01 -1.382341864895380960e-02 6.586223474128201083e-01 0.000000000000000000e+00 1.578981608246696666e+01 2.289763738080852917e+01 -2.056049167121488247e-02 -3.555276491780567233e-02 5.467712618911348965e-01 3.072080000000000144e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.700000000000000000e+05 6.994616183188907994e-03
8.000000000000000000e+00 1.193427565387270079e+04 2.650768819285007893e+01 2.667295760189095088e-02 6.704770258074403966e-01 0.000000000000000000e+00 1.071128747248366864e+01 1.713223981358226311e+01 1.056869899708520744e-02 4.397529836781852164e-02 1.046412483882498190e+00 4.262289006987738382e-01 1.000000000000000000e+00 1.000000000000000000e+00 7.900000000000000000e+05 1.818114939124261531e-02
8.000000000000000000e+00 8.822218140073155155e+03 3.267675474171865346e+01 4.752898263737665996e-01 8.488413650800993304e-01 0.000000000000000000e+00 1.109083312674172284e+01 2.333164447951808285e+01 5.583516413662521077e-03 7.038253902969382469e-01 2.946440000000000392e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 8.200000000000000000e+05 5.694824152670895367e-01
8.000000000000000000e+00 1.810441974586341894e+04 3.101143242308162229e+01 -8.451276315587239255e-03 6.576304312923043627e-01 0.000000000000000000e+00 1.933433786059972803e+01 1.325766715395874940e+01 1.077229962939077607e-01 -8.841691176684367270e-02 1.378288390871133196e+00 2.183298772557625611e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.300000000000000000e+05 1.319226226058963242e-17
8.000000000000000000e+00 2.261286247858986826e+04 3.751824020749171495e+01 4.761677816809439800e-01 8.414907546183566511e-01 0.000000000000000000e+00 1.173520080956283529e+01 2.767460792001377357e+01 8.938568589480179113e-04 6.782361582576212911e-01 1.986761276358575135e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 8.500000000000000000e+05 3.088348568552956109e-04
8.000000000000000000e+00 1.799378940988619433e+04 5.806676359291736134e+01 3.468683839001698299e-01 7.894836165404196526e-01 0.000000000000000000e+00 3.064068419608580385e+01 3.105425774249947324e+01 -6.230538881837694755e-03 6.840304312923041197e-01 5.962386554084818657e-01 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 9.000000000000000000e+05 2.767721484639533158e-01
8.000000000000000000e+00 3.162121655590630689e+04 2.250300492053712276e+01 7.294364554285609481e-02 7.205246001363467823e-01 0.000000000000000000e+00 1.119355495186013982e+01 1.256206771424277946e+01 5.766463364549072323e-02 1.665325324871845258e-01 8.820863670579024429e-01 8.863827611833268172e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.100000000000000000e+05 1.655918900026634166e-01
